city,cd,admdate,year,month,day,dow,date,season,count,variable,group,cause,sex,age,mean_temp,temp4lag,pm25,pm25lag,no2,no2lag,o3,o3lag,hum_mean
Toronto,3520,15-Apr-10,2010,4,15,5,2010-04-15,warm,,mort_all_m_36_40,mort,all,Male,36,12.56,10.32,12.2957158920584,9.95044890535687,20.1840969199503,19.5635046960648,23.5999669785959,22.3400430191426,48.8931297709924
Toronto,3520,16-Apr-10,2010,4,16,6,2010-04-16,warm,,mort_all_m_36_40,mort,all,Male,36,13.96,11.545,8.3553401825867,10.3255280373225,16.7789108459176,18.481503882934,24.1094260027854,23.8546964906907,58.1363636363636
Toronto,3520,17-Apr-10,2010,4,17,7,2010-04-17,warm,,mort_all_m_36_40,mort,all,Male,36,5.58,10.455,0.763922257261087,4.55963121992388,8.12989862387166,12.4544047348946,29.1455686069779,26.6274973048817,65.4431818181818
Toronto,3520,18-Apr-10,2010,4,18,1,2010-04-18,warm,,mort_all_m_36_40,mort,all,Male,36,9.64,10.435,2.35046736627346,1.55719481176726,10.634041582877,9.38197010337435,27.5033068173294,28.3244377121536,57.125
Toronto,3520,19-Apr-10,2010,4,19,2,2010-04-19,warm,,mort_all_m_36_40,mort,all,Male,36,10.92,10.025,3.08621192625471,2.71833964626407,13.5057192839804,12.0698804334287,27.6593404509572,27.5813236341433,46.1641221374046
Toronto,3520,20-Apr-10,2010,4,20,3,2010-04-20,warm,,mort_all_m_36_40,mort,all,Male,36,11.46,9.4,4.55392870706053,3.82007031665761,15.7385662831208,14.6221427835506,24.6365906404651,26.1479655457112,46.8295454545455
Toronto,3520,21-Apr-10,2010,4,21,4,2010-04-21,warm,,mort_all_m_36_40,mort,all,Male,36,11.26,10.82,7.73849241937074,6.14621056321562,18.8458789880987,17.2922226356097,22.8012148201459,23.7189027303055,51.6628787878788
Toronto,3520,22-Apr-10,2010,4,22,5,2010-04-22,warm,,mort_all_m_36_40,mort,all,Male,36,7.92,10.39,2.84636784062457,5.29243012999764,12.4840594604864,15.6649692242926,30.0837925728466,26.4425036964963,53.5648854961832
Toronto,3520,23-Apr-10,2010,4,23,6,2010-04-23,warm,,mort_all_m_36_40,mort,all,Male,36,8.02,9.665,6.24916262295385,4.5477652317892,16.6973506249512,14.5907050427188,23.802061835663,26.9429272042548,48.6780303030303
Toronto,3520,24-Apr-10,2010,4,24,7,2010-04-24,warm,,mort_all_m_36_40,mort,all,Male,36,10.7,9.47499999999999,8.01476857416112,7.13196559855748,14.436852350983,15.5671014879671,27.240959986906,25.5215109112845,46.0151515151515
Toronto,3520,25-Apr-10,2010,4,25,1,2010-04-25,warm,,mort_all_m_36_40,mort,all,Male,36,10.4,9.25999999999999,4.62495669492815,6.31986263454463,9.53703054138783,11.9869414461854,37.1111167258835,32.1760383563947,59.3901515151515
Toronto,3520,26-Apr-10,2010,4,26,2,2010-04-26,warm,,mort_all_m_36_40,mort,all,Male,36,12.68,10.45,3.75327377975718,4.18911523734265,11.5374187825884,10.5372246619881,34.3575017586288,35.7343092422561,40.6780303030303
Toronto,3520,27-Apr-10,2010,4,27,3,2010-04-27,warm,,mort_all_m_36_40,mort,all,Male,36,7.24,10.255,2.72713152888981,3.24020265432349,11.1504140769848,11.3439164297866,35.1516452204905,34.7545734895596,40.8181818181818
Toronto,3520,28-Apr-10,2010,4,28,4,2010-04-28,warm,,mort_all_m_36_40,mort,all,Male,36,9.3,9.905,2.72430434115924,2.72571793502452,11.6706429873472,11.410528532166,32.9282238979436,34.039934559217,36.6666666666667
Toronto,3520,29-Apr-10,2010,4,29,5,2010-04-29,warm,,mort_all_m_36_40,mort,all,Male,36,12.12,10.335,3.8674657486697,3.29588504491446,13.9115944063786,12.7911186968629,30.3091189496432,31.6186714237934,34.8977272727273
Toronto,3520,30-Apr-10,2010,4,30,6,2010-04-30,warm,,mort_all_m_36_40,mort,all,Male,36,14.98,10.91,9.25459776680472,6.5610317577372,15.4815643916157,14.6965793989972,35.4708789570492,32.8899989533462,43.4527559055118
Toronto,3520,01-May-10,2010,5,1,7,2010-05-01,warm,,mort_all_m_36_40,mort,all,Male,36,16.4,13.2,12.1393391206764,10.6969684437405,15.3171768334846,15.3993706125501,29.982346843769,32.7266129004091,63.5416666666667
Toronto,3520,02-May-10,2010,5,2,1,2010-05-02,warm,,mort_all_m_36_40,mort,all,Male,36,18.4,15.475,7.87698232392618,10.0081607223013,13.7758952465588,14.5465360400217,27.0495624401211,28.515954641945,77
Toronto,3520,03-May-10,2010,5,3,2,2010-05-03,warm,,mort_all_m_36_40,mort,all,Male,36,19.5,17.32,5.64884427339659,6.76291329866137,11.6216033961343,12.6987493213465,38.1775535876833,32.6135580139022,62.0138888888889
Toronto,3520,04-May-10,2010,5,4,3,2010-05-04,warm,,mort_all_m_36_40,mort,all,Male,36,17.34,17.91,5.14395180623745,5.39639803981701,12.805604541336,12.2136039687351,32.0128261245954,35.0951898561393,53.5555555555556
Toronto,3520,05-May-10,2010,5,5,4,2010-05-05,warm,,mort_all_m_36_40,mort,all,Male,36,17.76,18.25,9.34385327207795,7.24390253915769,16.2789902253331,14.5422973833345,32.2037206244511,32.1082733745232,63.2638888888889
Toronto,3520,06-May-10,2010,5,6,5,2010-05-06,warm,,mort_all_m_36_40,mort,all,Male,36,12.5,16.775,2.0716849739277,5.70776912300281,13.5398885772298,14.9094394012815,23.9729705403455,28.0883455823983,64.6388888888889
Toronto,3520,07-May-10,2010,5,7,6,2010-05-07,warm,,mort_all_m_36_40,mort,all,Male,36,9.7,14.325,1.5775401806589,1.82461257729329,13.1852190457973,13.3625538115135,19.4596993849295,21.7163349626375,72.3134328358209
Toronto,3520,08-May-10,2010,5,8,7,2010-05-08,warm,,mort_all_m_36_40,mort,all,Male,36,7.84,11.95,1.37781859782451,1.47767938924169,7.95242448920884,10.5688217675031,32.5968232868352,26.0282613358824,78.4861111111111
Toronto,3520,09-May-10,2010,5,9,1,2010-05-09,warm,,mort_all_m_36_40,mort,all,Male,36,6,9.01,1.55054759266431,1.4641830952444,7.43475024466407,7.69358736693646,33.5114104562213,33.0541168715283,58.3611111111111
Toronto,3520,10-May-10,2010,5,10,2,2010-05-10,warm,,mort_all_m_36_40,mort,all,Male,36,7.775,7.82875,4.27572467306448,2.91313613286439,13.7340286163033,10.5843894304837,27.3471194849856,30.4292649706035,46.9411764705882
Toronto,3520,11-May-10,2010,5,11,3,2010-05-11,warm,,mort_all_m_36_40,mort,all,Male,36,6.64,7.06375,4.3608791479685,4.31830191051648,15.174806876608,14.4544177464556,23.5926163512468,25.4698679181162,60.4305555555556
Toronto,3520,12-May-10,2010,5,12,4,2010-05-12,warm,,mort_all_m_36_40,mort,all,Male,36,8.85,7.31625,4.28005736291141,4.32046825543994,11.8828104848981,13.5288086807531,33.2648448918983,28.4287306215726,75.5555555555556
Toronto,3520,13-May-10,2010,5,13,5,2010-05-13,warm,,mort_all_m_36_40,mort,all,Male,36,7.42,7.67125,5.25290430219904,4.76648083255521,16.0600679220711,13.9714392034846,23.6929887987972,28.4789168453478,73
Toronto,3520,14-May-10,2010,5,14,6,2010-05-14,warm,,mort_all_m_36_40,mort,all,Male,36,14.48,9.34749999999999,4.56486073423805,4.90888251821853,12.5644779414958,14.3122729317834,30.9060333026268,27.299511050712,66.4583333333333
Toronto,3520,15-May-10,2010,5,15,7,2010-05-15,warm,,mort_all_m_36_40,mort,all,Male,36,11.52,10.5675,1.57916485419327,3.07201279421565,9.37879851002475,10.9716382257603,27.8976502524517,29.4018417775392,64.7083333333333
Toronto,3520,16-May-10,2010,5,16,1,2010-05-16,warm,,mort_all_m_36_40,mort,all,Male,36,13.66,11.77,3.55303400141791,2.56609942780558,10.860566853163,10.1196826815939,26.3522950746569,27.1249726635543,52.3055555555556
Toronto,3520,17-May-10,2010,5,17,2,2010-05-17,warm,,mort_all_m_36_40,mort,all,Male,36,13.6,13.315,5.28395422968763,4.41849411555276,17.3390008761784,14.0997838646707,19.9409553863457,23.1466252305013,42.4027777777778
Toronto,3520,18-May-10,2010,5,18,3,2010-05-18,warm,,mort_all_m_36_40,mort,all,Male,36,15.98,13.69,6.22996439598848,5.75695931283805,16.3006725043833,16.8198366902809,25.7725019364307,22.8567286613882,50.4861111111111
Toronto,3520,19-May-10,2010,5,19,4,2010-05-19,warm,,mort_all_m_36_40,mort,all,Male,36,16.32,14.89,6.05201506589445,6.14098973094145,16.0704202853773,16.1855463948803,26.4325316513085,26.1025167938696,53.0555555555556
Toronto,3520,20-May-10,2010,5,20,5,2010-05-20,warm,,mort_all_m_36_40,mort,all,Male,36,19.76,16.415,11.1049235732115,8.57846931955295,19.0216261918574,17.5460232386174,28.4502792193999,27.4414054353542,46.8055555555556
Toronto,3520,21-May-10,2010,5,21,6,2010-05-21,warm,,mort_all_m_36_40,mort,all,Male,36,17.125,17.29625,10.9558366012954,11.0303800872534,16.3059070040722,17.6637665979648,31.6599311607491,30.0551051900745,56.7777777777778
Toronto,3520,22-May-10,2010,5,22,7,2010-05-22,warm,,mort_all_m_36_40,mort,all,Male,36,17.96,17.79125,10.0480548682738,10.5019457347846,13.1887488753408,14.7473279397065,40.2970786037942,35.9785048822717,66.7083333333333
Toronto,3520,23-May-10,2010,5,23,1,2010-05-23,warm,,mort_all_m_36_40,mort,all,Male,36,19.5,18.58625,13.9460003958334,11.9970276320536,14.6965018194512,13.942625347396,35.9499556755558,38.123517139675,74.6944444444445
Toronto,3520,24-May-10,2010,5,24,2,2010-05-24,warm,,mort_all_m_36_40,mort,all,Male,36,20.34,18.73125,15.250744198841,14.5983722973372,18.8917006016948,16.794101210573,30.420827302339,33.1853914889474,70.4027777777778
Toronto,3520,25-May-10,2010,5,25,3,2010-05-25,warm,,mort_all_m_36_40,mort,all,Male,36,22.2,20,13.690252596689,14.470498397765,19.7654856298391,19.328593115767,26.7425818257165,28.5817045640277,61.6944444444444
Toronto,3520,26-May-10,2010,5,26,4,2010-05-26,warm,,mort_all_m_36_40,mort,all,Male,36,24.18,21.555,12.3252865863185,13.0077695915038,15.7279211944428,17.746703412141,37.5506475747091,32.1466147002128,57.1805555555556
Toronto,3520,27-May-10,2010,5,27,5,2010-05-27,warm,,mort_all_m_36_40,mort,all,Male,36,24.62,22.835,15.1925326436521,13.7589096149853,14.7563838592113,15.2421525268271,46.0640427997175,41.8073451872133,60.4583333333333
Toronto,3520,28-May-10,2010,5,28,6,2010-05-28,warm,,mort_all_m_36_40,mort,all,Male,36,21.96,23.24,8.92451146714064,12.0585220553964,16.8906531203069,15.8235184897591,27.7867484982373,36.9253956489774,52.0972222222222
Toronto,3520,29-May-10,2010,5,29,7,2010-05-29,warm,,mort_all_m_36_40,mort,all,Male,36,21.94,23.175,7.34851186158892,8.13651166436477,16.5917579850643,16.7412055526856,21.692899995762,24.7398242469997,52.375
Toronto,3520,30-May-10,2010,5,30,1,2010-05-30,warm,,mort_all_m_36_40,mort,all,Male,36,21.9,22.605,7.37065843282417,7.35958514720653,12.5381330725366,14.5649455288004,32.4390176074057,27.0659588015839,47.9166666666667
Toronto,3520,31-May-10,2010,5,31,2,2010-05-31,warm,,mort_all_m_36_40,mort,all,Male,36,21.92,21.93,11.6781600763062,9.52440925456517,16.452458636204,14.4952958543703,30.2594236334266,31.3492206204162,63.5277777777778
Toronto,3520,01-Jun-10,2010,6,1,3,2010-06-01,warm,,mort_all_m_36_40,mort,all,Male,36,22.98,22.185,5.46544914354956,8.57180460992787,12.6727901205989,14.5626243784015,29.7045456803009,29.9819846568637,57.9027777777778
Toronto,3520,02-Jun-10,2010,6,2,4,2010-06-02,warm,,mort_all_m_36_40,mort,all,Male,36,20.48,21.82,11.0624359133892,8.26394252846939,16.9958077242271,14.834298922413,31.3467305107526,30.5256380955267,71.3888888888889
Toronto,3520,03-Jun-10,2010,6,3,5,2010-06-03,warm,,mort_all_m_36_40,mort,all,Male,36,18.82,21.05,9.31218654246958,10.1873112279294,17.0848761145089,17.040341919368,28.4459377533764,29.8963341320645,82.3194444444444
Toronto,3520,04-Jun-10,2010,6,4,6,2010-06-04,warm,,mort_all_m_36_40,mort,all,Male,36,19.06,20.335,5.45031929608609,7.38125291927782,16.9129880187758,16.9989320666423,23.9690842510551,26.2075110022158,72.5
Toronto,3520,05-Jun-10,2010,6,5,7,2010-06-05,warm,,mort_all_m_36_40,mort,all,Male,36,21.32,19.92,6.13028811206847,5.79030370407727,13.1370286985914,15.0250083586836,32.0293390512589,27.999211651157,70.7083333333333
Toronto,3520,06-Jun-10,2010,6,6,1,2010-06-06,warm,,mort_all_m_36_40,mort,all,Male,36,15.54,18.685,2.51745199436993,4.32387005321919,10.5962504666648,11.8666395826281,27.2059174980531,29.617628274656,71.8055555555556
Toronto,3520,07-Jun-10,2010,6,7,2,2010-06-07,warm,,mort_all_m_36_40,mort,all,Male,36,15.56,17.87,3.00721033901283,2.76233116669137,15.6208744830081,13.1085624748365,19.6914129408593,23.4486652194562,58.5972222222222
Toronto,3520,08-Jun-10,2010,6,8,3,2010-06-08,warm,,mort_all_m_36_40,mort,all,Male,36,15.18,16.9,3.33747813151207,3.17234423526244,14.9963024612202,15.3085884721141,21.5723479729407,20.6318804569,52.5972222222222
Toronto,3520,09-Jun-10,2010,6,9,4,2010-06-09,warm,,mort_all_m_36_40,mort,all,Male,36,13.96,15.06,6.57891285982615,4.9581954956691,19.0916415355383,17.0439719983792,19.6183292566318,20.5953386147862,82.2083333333333
Toronto,3520,10-Jun-10,2010,6,10,5,2010-06-10,warm,,mort_all_m_36_40,mort,all,Male,36,17.05,15.4375,2.6625716104157,4.62074223512092,15.2380906789369,17.1648661072376,18.6540467308703,19.136187993751,70.7222222222222
Toronto,3520,11-Jun-10,2010,6,11,6,2010-06-11,warm,,mort_all_m_36_40,mort,all,Male,36,18.375,16.14125,6.02700797750427,4.34478979395998,16.4853539789248,15.8617223289308,23.9804462652387,21.3172464980545,64.9583333333333
Toronto,3520,12-Jun-10,2010,6,12,7,2010-06-12,warm,,mort_all_m_36_40,mort,all,Male,36,16.88,16.56625,7.92160889895213,6.97430843822819,15.821691053133,16.1535225160289,24.4898603314182,24.2351532983284,85.5416666666667
Toronto,3520,13-Jun-10,2010,6,13,1,2010-06-13,warm,,mort_all_m_36_40,mort,all,Male,36,19.12,17.85625,6.50564020168724,7.21362455031968,14.9212814457594,15.3714862494462,22.5299350221953,23.5098976768067,79.8194444444444
Toronto,3520,14-Jun-10,2010,6,14,2,2010-06-14,warm,,mort_all_m_36_40,mort,all,Male,36,20.925,18.825,8.80490589688712,7.65527304928717,24.4318656263017,19.6765735360306,15.0868122531492,18.8083736376722,73.1111111111111
Toronto,3520,15-Jun-10,2010,6,15,3,2010-06-15,warm,,mort_all_m_36_40,mort,all,Male,36,18.35,18.81875,5.37428986275069,7.08959787981889,14.303615322436,19.3677404743689,27.5098675321272,21.2983398926382,47.9027777777778
Toronto,3520,16-Jun-10,2010,6,16,4,2010-06-16,warm,,mort_all_m_36_40,mort,all,Male,36,20.4,19.69875,6.85311964644168,6.11370475459617,14.2389019195243,14.2712586209802,31.8166881818004,29.6632778569638,71.1111111111111
Toronto,3520,17-Jun-10,2010,6,17,5,2010-06-17,warm,,mort_all_m_36_40,mort,all,Male,36,19.175,19.7125,18.551848208272,12.7024839273568,19.3476216892918,16.793261804408,35.2533438649373,33.5350160233688,61.875
Toronto,3520,18-Jun-10,2010,6,18,6,2010-06-18,warm,,mort_all_m_36_40,mort,all,Male,36,19.825,19.4375,16.1989798279512,17.3754140181116,19.6845575860192,19.5160896376555,30.6766655630689,32.9650047140031,63.4444444444445
Toronto,3520,19-Jun-10,2010,6,19,7,2010-06-19,warm,,mort_all_m_36_40,mort,all,Male,36,24,20.85,11.7215175744148,13.960248701183,13.7972409183679,16.7408992521935,38.1888605820833,34.4327630725761,70.0833333333333
Toronto,3520,20-Jun-10,2010,6,20,1,2010-06-20,warm,,mort_all_m_36_40,mort,all,Male,36,22.7,21.425,5.30378625159346,8.51265191300412,12.0488316501771,12.9230362842725,26.7376504435464,32.4632555128149,64.7083333333333
Toronto,3520,21-Jun-10,2010,6,21,2,2010-06-21,warm,,mort_all_m_36_40,mort,all,Male,36,21.74,22.06625,7.37239050995426,6.33808838077385,17.4901890517769,14.769510350977,24.6409209015256,25.689285672536,62.75
Toronto,3520,22-Jun-10,2010,6,22,3,2010-06-22,warm,,mort_all_m_36_40,mort,all,Male,36,21.15,22.3975,10.8350647641064,9.10372763703032,19.8620585285079,18.6761237901424,23.8315521676434,24.2362365345845,78.9166666666667
Toronto,3520,23-Jun-10,2010,6,23,4,2010-06-23,warm,,mort_all_m_36_40,mort,all,Male,36,23.24,22.2075,11.7583539618113,11.2967093629589,16.8796019241273,18.3708302263176,34.6529249048049,29.2422385362241,73.5833333333333
Toronto,3520,24-Jun-10,2010,6,24,5,2010-06-24,warm,,mort_all_m_36_40,mort,all,Male,36,22.9,22.2575,4.69945449361276,8.22890422771203,13.3332202297289,15.1064110769281,29.9993918823678,32.3261583935864,72.7638888888889
Toronto,3520,25-Jun-10,2010,6,25,6,2010-06-25,warm,,mort_all_m_36_40,mort,all,Male,36,20.6,21.9725,9.84366238975362,7.27155844168318,22.1777217378556,17.7554709837922,20.5247651388686,25.2620785106182,62.7777777777778
Toronto,3520,26-Jun-10,2010,6,26,7,2010-06-26,warm,,mort_all_m_36_40,mort,all,Male,36,19.34,21.52,26.6475927173027,18.2456275535282,23.3344195104148,22.7560706241352,23.1761839499568,21.8504745444127,80.3888888888889
Toronto,3520,27-Jun-10,2010,6,27,1,2010-06-27,warm,,mort_all_m_36_40,mort,all,Male,36,20.52,20.84,24.9388881251595,25.7932404212311,18.2132649271183,20.7738422187665,33.084282294745,28.1302331223509,88.4722222222222
Toronto,3520,28-Jun-10,2010,6,28,2,2010-06-28,warm,,mort_all_m_36_40,mort,all,Male,36,23.68,21.035,6.39837676216784,15.6686324436637,14.1765098574056,16.194887392262,29.499999977941,31.292141136343,76.4166666666667
Toronto,3520,29-Jun-10,2010,6,29,3,2010-06-29,warm,,mort_all_m_36_40,mort,all,Male,36,17.24,20.195,1.25907446194666,3.82872561205724,11.0870478385132,12.6317788479594,18.9722542283077,24.2361271031243,61.2222222222222
Toronto,3520,30-Jun-10,2010,6,30,4,2010-06-30,warm,,mort_all_m_36_40,mort,all,Male,36,15.175,19.15375,2.0598791151728,1.65947678855972,14.5595689140611,12.8233083762872,17.22677851957,18.0995163739388,61.0694444444444
Toronto,3520,01-Jul-10,2010,7,1,5,2010-07-01,warm,,mort_all_m_36_40,mort,all,Male,36,16.88,18.24375,4.22210619029539,3.14099265273408,17.5652125830102,16.0623907485356,18.9750393635088,18.1009089415394,55.3333333333333
Toronto,3520,02-Jul-10,2010,7,2,6,2010-07-02,warm,,mort_all_m_36_40,mort,all,Male,36,18.12,16.85375,5.70129981329597,4.96170300179567,17.4040313659523,17.4846219744812,22.951700810477,20.9633700869929,54.2638888888889
Toronto,3520,03-Jul-10,2010,7,3,7,2010-07-03,warm,,mort_all_m_36_40,mort,all,Male,36,21.56,17.93375,11.5859563067875,8.64362806004171,13.393591409442,15.3988113876971,42.4413413081503,32.6965210593137,55.8055555555556
Toronto,3520,04-Jul-10,2010,7,4,1,2010-07-04,warm,,mort_all_m_36_40,mort,all,Male,36,23.1,19.915,20.4444955801144,16.0152259434509,12.9066999194506,13.1501456644463,57.0626862540303,49.7520137810903,58.4027777777778
Toronto,3520,05-Jul-10,2010,7,5,2,2010-07-05,warm,,mort_all_m_36_40,mort,all,Male,36,26.78,22.39,25.4155882133973,22.9300418967559,19.218595580781,16.0626477501158,42.2085899057688,49.6356380798995,64.9444444444444
Toronto,3520,06-Jul-10,2010,7,6,3,2010-07-06,warm,,mort_all_m_36_40,mort,all,Male,36,27.22,24.665,30.8776154766996,28.1466018450485,20.7736724557737,19.9961340182774,46.5837765671905,44.3961832364796,63.2361111111111
Toronto,3520,07-Jul-10,2010,7,7,4,2010-07-07,warm,,mort_all_m_36_40,mort,all,Male,36,27.58,26.17,29.8994401025175,30.3885277896085,19.7238434686568,20.2487579622153,50.4437196398688,48.5137481035296,67.1527777777778
Toronto,3520,08-Jul-10,2010,7,8,5,2010-07-08,warm,,mort_all_m_36_40,mort,all,Male,36,28.44,27.505,25.2002233139241,27.5498317082208,23.5567316495476,21.6402875591022,38.0373370153845,44.2405283276266,69.5
Toronto,3520,09-Jul-10,2010,7,9,6,2010-07-09,warm,,mort_all_m_36_40,mort,all,Male,36,22.62,26.465,7.57680646143826,16.3885148876812,20.6552796512243,22.106005650386,19.9455190200475,28.991428017716,83.9722222222222
Toronto,3520,10-Jul-10,2010,7,10,7,2010-07-10,warm,,mort_all_m_36_40,mort,all,Male,36,23.22,25.465,4.76940387876085,6.17310517009955,14.1842588435082,17.4197692473663,23.22022902661,21.5828740233287,57.9305555555556
Toronto,3520,11-Jul-10,2010,7,11,1,2010-07-11,warm,,mort_all_m_36_40,mort,all,Male,36,22.14,24.105,11.0520439528657,7.91072391581326,15.5245788958459,14.854418869677,28.343412188354,25.781820607482,68
Toronto,3520,12-Jul-10,2010,7,12,2,2010-07-12,warm,,mort_all_m_36_40,mort,all,Male,36,22.82,22.7,21.1739242731827,16.1129841130242,21.4080499457354,18.4663144207906,30.5062884441698,29.4248503162619,81.3611111111111
Toronto,3520,13-Jul-10,2010,7,13,3,2010-07-13,warm,,mort_all_m_36_40,mort,all,Male,36,24.3,23.12,24.0438412692435,22.6088827712131,18.5383765930727,19.973213269404,40.4753460314895,35.4908172378297,79.0555555555556
Toronto,3520,14-Jul-10,2010,7,14,4,2010-07-14,warm,,mort_all_m_36_40,mort,all,Male,36,24.02,23.32,15.9867426953043,20.0152919822739,20.6876637485306,19.6130201708016,29.7664600273416,35.1209030294156,79.4305555555556
Toronto,3520,15-Jul-10,2010,7,15,5,2010-07-15,warm,,mort_all_m_36_40,mort,all,Male,36,24.46,23.9,18.4779214850855,17.2323320901949,19.6504245515398,20.1690441500352,35.847050794012,32.8067554106768,74.375
Toronto,3520,16-Jul-10,2010,7,16,6,2010-07-16,warm,,mort_all_m_36_40,mort,all,Male,36,26.5,24.82,11.42405888752,14.9509901863027,14.5944269838842,17.122425767712,38.8938951596997,37.3704729768558,65.2083333333333
Toronto,3520,17-Jul-10,2010,7,17,7,2010-07-17,warm,,mort_all_m_36_40,mort,all,Male,36,25.76,25.185,10.775065922747,11.0995624051335,14.1187506725705,14.3565888282274,39.5955309825606,39.2447130711302,66.1666666666667
Toronto,3520,18-Jul-10,2010,7,18,1,2010-07-18,warm,,mort_all_m_36_40,mort,all,Male,36,22.04,24.69,4.64094918016533,7.70800755145616,12.5934110178632,13.3560808452169,26.0007869930182,32.7981589877894,68.1666666666667
Toronto,3520,19-Jul-10,2010,7,19,2,2010-07-19,warm,,mort_all_m_36_40,mort,all,Male,36,23.4,24.425,7.40315998701802,6.02205458359167,20.1804093853631,16.3869102016132,21.6497367820098,23.825261887514,77.9444444444444
Toronto,3520,20-Jul-10,2010,7,20,3,2010-07-20,warm,,mort_all_m_36_40,mort,all,Male,36,23.06,23.565,7.30412769559285,7.35364384130543,20.952097900574,20.5662536429686,18.8724905029463,20.261113642478,69.0277777777778
Toronto,3520,21-Jul-10,2010,7,21,4,2010-07-21,warm,,mort_all_m_36_40,mort,all,Male,36,24.74,23.31,9.06945070988314,8.18678920273798,20.1097657144503,20.5309318075122,24.8147298365825,21.8436101697644,66.6666666666667
Toronto,3520,22-Jul-10,2010,7,22,5,2010-07-22,warm,,mort_all_m_36_40,mort,all,Male,36,23.6,23.7,5.53791131852595,7.30368101420453,16.8902202439819,18.4999929792161,23.5419235068061,24.1783266716943,63.9444444444445
Toronto,3520,23-Jul-10,2010,7,23,6,2010-07-23,warm,,mort_all_m_36_40,mort,all,Male,36,24.04,23.86,7.07211604329256,6.30501368090924,16.2186875608826,16.5544539024323,26.6029486177408,25.0724360622735,85.0416666666667
Toronto,3520,24-Jul-10,2010,7,24,7,2010-07-24,warm,,mort_all_m_36_40,mort,all,Male,36,24.12,24.125,9.76406366486568,8.41808985407911,19.3695778973333,17.794132729108,22.1295241879639,24.3662364028523,90.3888888888889
Toronto,3520,25-Jul-10,2010,7,25,1,2010-07-25,warm,,mort_all_m_36_40,mort,all,Male,36,22.76,23.63,2.9390864911417,6.35157507800368,11.5066350568207,15.438106477077,20.7868211891876,21.4581726885758,69.1388888888889
Toronto,3520,26-Jul-10,2010,7,26,2,2010-07-26,warm,,mort_all_m_36_40,mort,all,Male,36,23.2,23.53,7.07656078193565,5.00782363653867,20.0950559856044,15.8008455212125,18.3157344600998,19.5512778246437,63.0833333333333
Toronto,3520,27-Jul-10,2010,7,27,3,2010-07-27,warm,,mort_all_m_36_40,mort,all,Male,36,22.82,23.225,16.1117329448193,11.5941468633775,21.0381942627168,20.5666251241606,27.2180992418152,22.7669168509575,66.75
Toronto,3520,28-Jul-10,2010,7,28,4,2010-07-28,warm,,mort_all_m_36_40,mort,all,Male,36,25.02,23.45,13.9009562384906,15.0063445916549,18.9110033081537,19.9745987854353,29.2401031160772,28.2291011789462,78.8611111111111
Toronto,3520,29-Jul-10,2010,7,29,5,2010-07-29,warm,,mort_all_m_36_40,mort,all,Male,36,21.12,23.04,9.70048168127465,11.8007189598826,19.5828899937959,19.2469466509748,23.1564803167834,26.1982917164303,65.0694444444445
Toronto,3520,30-Jul-10,2010,7,30,6,2010-07-30,warm,,mort_all_m_36_40,mort,all,Male,36,19.94,22.225,8.81553121784596,9.25800644956029,18.7141126750797,19.1485013344378,21.6383007702906,22.397390543537,68.7361111111111
Toronto,3520,31-Jul-10,2010,7,31,7,2010-07-31,warm,,mort_all_m_36_40,mort,all,Male,36,19.28,21.34,6.05739725156188,7.43646423470391,14.9110637500688,16.8125882125743,23.6470012321096,22.6426510012001,70.7361111111111
Toronto,3520,01-Aug-10,2010,8,1,1,2010-08-01,warm,,mort_all_m_36_40,mort,all,Male,36,21.8,20.535,4.87580054020278,5.46659889588232,12.0074339567546,13.4592488534117,25.1598071145204,24.403404173315,68.3888888888889
Toronto,3520,02-Aug-10,2010,8,2,2,2010-08-02,warm,,mort_all_m_36_40,mort,all,Male,36,22.52,20.885,15.7264732144982,10.3011368773505,20.0595158497215,16.0334749032381,28.8822751732241,27.0210411438722,78.6527777777778
Toronto,3520,03-Aug-10,2010,8,3,3,2010-08-03,warm,,mort_all_m_36_40,mort,all,Male,36,25.68,22.32,28.3361966273495,22.0313349209238,20.9327928131556,20.4961543314386,42.2233712544526,35.5528232138383,76.25
Toronto,3520,04-Aug-10,2010,8,4,4,2010-08-04,warm,,mort_all_m_36_40,mort,all,Male,36,26.46,24.115,20.941720098976,24.6389583631627,22.2528425098646,21.5928176615101,32.9912591255049,37.6073151899788,78.6666666666667
Toronto,3520,05-Aug-10,2010,8,5,5,2010-08-05,warm,,mort_all_m_36_40,mort,all,Male,36,25.6,25.065,11.2192913567667,16.0805057278714,20.1639460171823,21.2083942635234,26.7334144363883,29.8623367809466,64.7638888888889
Toronto,3520,06-Aug-10,2010,8,6,6,2010-08-06,warm,,mort_all_m_36_40,mort,all,Male,36,19.58,24.33,5.46363198706497,8.34146167191585,15.9690696872089,18.0665078521956,22.4931987437564,24.6133065900723,60.9444444444445
Toronto,3520,07-Aug-10,2010,8,7,7,2010-08-07,warm,,mort_all_m_36_40,mort,all,Male,36,17.94,22.395,4.47746302720379,4.97054750713437,14.6962553001613,15.3326624936851,21.9567916061107,22.2249951749336,63.8055555555556
Toronto,3520,08-Aug-10,2010,8,8,1,2010-08-08,warm,,mort_all_m_36_40,mort,all,Male,36,22.12,21.31,16.4088548783011,10.4431589527524,16.2922866573703,15.4942709787658,34.1984178445747,28.0776047253427,76.8611111111111
